Parcel,SequenceNum,SaleDate,SalePrice,PropertyType,IntendedUse,Deed,Financing,ValidationDescription,BuyerSellerRelated,Solar,PersonalProperty,PartialInterest,RecordingDate
110101820,20121210658,201202,490000,Single Family,Unknown,Joint Tenancy Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
112042260,20121210662,201204,172500,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
133398180,20121210664,201203,142000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
133501710,20121210667,201204,215000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
141092840,20121210672,201201,97000,Single Family,Unknown,Warranty Deed,Cash,Good Sale,No,Unknown,No,No,2012-04-30
133180200,20121210673,201203,115000,Single Family,Unknown,Warranty Deed,Other,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
101082330,20121210675,201204,91000,Single Family,Unknown,Warranty Deed,Other,Name/Address of Buyer or Seller is missing,No,Unknown,No,No,2012-04-30
305720140,20121210683,201204,168894,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
105124480,20121210692,201204,167000,Condo/Townhouse,Unknown,Warranty Deed,Cash,Good Sale,No,Unknown,No,No,2012-04-30
214210150,20121210693,201203,170000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
137273100,20121210700,201204,112000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
133270730,20121210704,201204,100000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
226224170,20121210706,201204,125000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
303733110,20121210708,201203,185100,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
219225960,20121210710,201202,207500,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
304534770,20121210715,201204,60000,Mobile Home,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
304510230,20121210718,201203,90000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
138278040,20121210722,201202,45000,Condo/Townhouse,Unknown,Warranty Deed,Cash,Sale under duress,No,Unknown,No,No,2012-04-30
218371940,20121210724,201203,675000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
218371950,20121210724,201203,675000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
305674720,20121210729,201203,280000,Single Family,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
140416900,20121210732,201203,161636,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
141092610,20121210734,201201,103000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
305271110,20121210738,201203,172629,Single Family,Unknown,Warranty Deed,Other,Improvements not yet on assessment roll,No,Unknown,No,No,2012-04-30
30257016C,20121210740,201203,125000,Mobile Home,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
30257016E,20121210740,201203,125000,Mobile Home,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
304612020,20121210743,201203,160000,Condo/Townhouse,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
304232180,20121210746,201204,117000,Single Family,Unknown,Warranty Deed,Cash,Good Sale,No,Unknown,No,No,2012-04-30
303083040,20121210747,201203,186000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
223014560,20121210749,201204,125000,Single Family,Unknown,Warranty Deed,Cash,Good Sale,No,Unknown,No,No,2012-04-30
304265730,20121210750,201204,90000,Condo/Townhouse,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
217270560,20121210752,201202,144451,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
121063060,20121210755,201202,115000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
219533040,20121210758,201203,285000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
126161120,20121210760,201203,279000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
226175260,20121210763,201203,121900,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
304643870,20121210766,201204,145000,Condo/Townhouse,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
224290850,20121210767,201204,199000,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
112033760,20121210771,201203,184500,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
303082660,20121210775,201204,105000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
218371400,20121210784,201204,580000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
218371410,20121210784,201204,580000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
132161320,20121210786,201204,57000,Single Family,Unknown,Warranty Deed,Cash,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
141352210,20121210791,201203,96550,Single Family,Unknown,Warranty Deed,Other,Sale under duress,No,Unknown,No,No,2012-04-30
134050110,20121210798,201203,137000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
133434210,20121210800,201204,199000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
140378340,20121210807,201201,73000,Single Family,Unknown,Warranty Deed,Cash,Good Sale,No,Unknown,No,No,2012-04-30
140251980,20121210808,201204,75000,Mobile Home,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
12007325A,20121210811,201204,65000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
130041160,20121210814,201204,74970,2-4 Plex,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
114516980,20121210821,201203,425000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
108082920,20121210825,201203,380000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
124080910,20121210827,201203,183500,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
10802497B,20121210829,201203,667000,Single Family,Unknown,Joint Tenancy Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
30457526A,20121210831,201204,167500,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
303755190,20121210833,201203,135000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
105022300,20121210835,201204,285000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
11009029C,20121210840,201204,1075000,Single Family,Unknown,Warranty Deed,Cash,Sale under duress,No,Unknown,No,No,2012-04-30
225210790,20121210842,201204,240000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
126161930,20121210845,201202,245000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
114133820,20121210850,201203,122000,Condo/Townhouse,Unknown,Joint Tenancy Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
103030620,20121210852,201204,133900,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
303778430,20121210855,201203,220646,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
138254010,20121210857,201204,85000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
126130970,20121210876,201204,82000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
138042070,20121210878,201203,80000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
138291320,20121210882,201203,37000,Single Family,Unknown,Warranty Deed,Cash,Sale under duress,No,Unknown,No,No,2012-04-30
114152050,20121210884,201203,440000,Condo/Townhouse,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
217533050,20121210886,201204,205000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
119331550,20121210888,201204,175000,Single Family,Unknown,Warranty Deed,Other,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
101160990,20121210890,201204,70000,Single Family,Unknown,Warranty Deed,Other,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
226072010,20121210894,201202,185000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
304684460,20121210897,201203,140000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
135052660,20121210899,201204,127000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
226303140,20121210901,201204,120000,Single Family,Unknown,Warranty Deed,Other,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
225271030,20121210903,201204,390000,Condo/Townhouse,Unknown,Warranty Deed,Cash,Good Sale,No,Unknown,No,No,2012-04-30
125111500,20121210914,201204,550000,Apartment Building,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
12511160B,20121210914,201204,550000,Apartment Building,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
122081660,20121210918,201204,60000,Single Family,Unknown,Warranty Deed,Other,Sale under duress,No,Unknown,No,No,2012-04-30
222300910,20121210939,201204,390000,Single Family,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
120020560,20121210940,201201,17500,Single Family,Unknown,Warranty Deed,Cash,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
217562120,20121210943,201202,169000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
109101860,20121210946,201203,245000,Condo/Townhouse,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
137338630,20121210951,201203,123750,Single Family,Unknown,Warranty Deed,Other,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
213221270,20121210954,201203,185000,Single Family,Unknown,Warranty Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
212170070,20121210958,201204,123900,Mobile Home,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
115046570,20121210963,201204,109000,Condo/Townhouse,Unknown,Warranty Deed,Other,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
115046700,20121210966,201204,112000,Condo/Townhouse,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
116020950,20121210972,201204,175000,Single Family,Unknown,Joint Tenancy Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
133032000,20121210984,201204,110000,Single Family,Unknown,Warranty Deed,Other,Sale to or from a government agency,No,Unknown,No,No,2012-04-30
118020270,20121210989,201204,125000,Single Family,Unknown,Joint Tenancy Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
124090830,20121210992,201203,150000,Single Family,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,Unknown,No,No,2012-04-30
106010460,20121210997,201204,84300,Single Family,Unknown,Joint Tenancy Deed,Other,Good Sale,No,Unknown,No,No,2012-04-30
138211580,20121211007,201204,38500,Single Family,Unknown,Warranty Deed,Cash,Sale under duress,No,Unknown,No,No,2012-04-30
